Created 2018/1/22 08:46 by Windographer 4.0.19

Latitude = N 0.000000
Longitude = E 0.000000
Elevation = 0 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	Speed 85 m [m/s]	Speed 85 m SD [m/s]	Speed 85 m Max [m/s]	Speed 85 m Min [m/s]	Speed 75 m [m/s]	Speed 75 m SD [m/s]	Speed 75 m Max [m/s]	Speed 75 m Min [m/s]	Speed 50 m [m/s]	Speed 50 m SD [m/s]	Speed 50 m Max [m/s]	Speed 50 m Min [m/s]	Direction 85 m [°] [°] [°]	Direction 85 m SD [°] [°] [°]	Direction 85 m Max [°] [°] [°]	Direction 85 m Min [°] [°] [°]	Direction 10 m [°] [°] [°]	Direction 10 m SD [°] [°] [°]	Direction 10 m Max [°] [°] [°]	Direction 10 m Min [°] [°] [°]	Temperature 10 m [°C]	Temperature 10 m SD [°C]	Temperature 10 m Max [°C]	Temperature 10 m Min [°C]	Pressure 7 m [kPa]	Pressure 7 m SD [kPa]	Pressure 7 m Max [kPa]	Pressure 7 m Min [kPa]	iPack Voltmtr V 7 m [°C]	iPack Voltmtr V 7 m SD [°C]	iPack Voltmtr V 7 m Max [°C]	iPack Voltmtr V 7 m Min [°C]	Speed 30 m [m/s]	Speed 30 m SD [m/s]	Speed 30 m Max [m/s]	Speed 30 m Min [m/s]	Speed 10 m [m/s]	Speed 10 m SD [m/s]	Speed 10 m Max [m/s]	Speed 10 m Min [m/s]	Custom [unit]	Custom SD [unit]	Custom Max [unit]	Custom Min [unit]	
2017-05-03 04:00	9.567	0.766	12.900	6.300	9.417	0.769	12.900	5.600	9.067	0.806	12.900	4.800					181.4	13.2	0.0	0.0	12.0	0.1	12.4	11.8	83.7	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	8.817	0.897	12.900	5.600	8.083	1.064	11.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 05:00	11.950	0.972	15.900	7.800	11.700	1.034	15.900	7.800	11.183	1.215	15.900	6.300					209.8	9.6	0.0	0.0	10.9	0.2	12.1	10.0	83.7	0.0	83.8	83.7	13.300	0.0000	13.400	13.300	10.967	1.352	16.000	5.600	10.500	1.428	16.000	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-03 06:00	8.967	0.583	12.400	6.300	8.917	0.614	12.900	5.600	8.383	0.859	12.900	2.600					216.3	10.5	0.0	0.0	9.9	0.1	10.2	9.7	83.8	0.0	83.8	83.7	13.300	0.0000	13.400	13.300	8.167	1.036	12.900	3.400	7.817	1.089	12.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 07:00	9.717	0.743	12.400	6.300	9.667	0.803	11.900	6.300	8.817	0.899	11.800	4.100					248.0	7.1	0.0	0.0	8.9	0.1	10.0	7.9	83.8	0.0	83.9	83.8	13.300	0.0000	13.300	13.300	9.017	0.978	12.400	4.800	8.983	0.994	12.400	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-03 08:00	8.300	0.803	10.900	4.100	8.000	0.899	10.900	4.100	6.717	1.012	10.000	2.600					230.2	11.8	0.0	0.0	7.9	0.1	8.2	7.7	83.8	0.0	83.9	83.8	13.733	0.0707	14.300	13.300	6.533	0.971	10.900	2.600	6.633	0.957	10.900	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-03 09:00	8.383	0.989	12.400	4.100	8.217	1.022	12.400	3.300	7.517	1.072	12.300	1.800					247.0	9.4	0.0	0.0	8.4	0.1	8.9	7.9	83.9	0.0	84.0	83.8	13.583	0.1683	14.300	12.800	7.500	1.140	12.900	2.600	7.583	1.075	12.400	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-03 10:00	10.167	1.101	14.000	4.800	10.050	1.128	14.000	5.600	9.433	1.147	12.900	4.800					251.3	9.8	0.0	0.0	7.8	0.1	8.2	7.4	83.9	0.0	83.9	83.8	14.183	0.0577	14.300	13.500	9.600	1.197	12.900	4.800	9.800	1.191	14.100	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-03 11:00	9.517	1.095	12.400	4.800	9.333	1.149	12.400	4.800	8.683	1.219	12.300	4.100					270.2	8.1	0.0	0.0	7.0	0.1	7.7	6.9	83.9	0.0	83.9	83.8	14.300	0.0000	14.400	14.300	8.450	1.192	12.400	4.100	8.350	1.238	14.100	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-03 12:00	6.183	1.148	11.900	1.100	5.983	1.122	10.900	1.100	5.250	1.111	10.000	1.100					270.2	14.7	0.0	0.0	7.0	0.1	7.4	6.9	83.9	0.0	83.9	83.8	14.367	0.0000	14.400	14.300	5.117	1.006	10.000	1.100	4.833	0.997	10.000	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-03 13:00	4.200	0.752	6.300	1.800	4.033	0.802	6.300	1.800	3.567	0.786	6.300	1.100					221.9	14.3	0.0	0.0	7.0	0.1	7.4	6.9	83.8	0.0	83.9	83.8	14.333	0.0000	14.400	14.300	3.783	0.786	6.400	1.100	3.867	0.770	6.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-03 14:00	4.367	0.689	6.300	2.500	4.217	0.705	7.200	1.800	3.733	0.722	6.300	1.800					219.4	14.9	0.0	0.0	7.1	0.1	7.7	6.6	83.8	0.0	83.8	83.8	14.383	0.0000	14.400	14.300	3.850	0.772	6.400	1.800	3.817	0.839	6.400	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-03 15:00	3.933	0.757	7.800	0.300	3.750	0.731	7.200	1.100	3.283	0.678	6.300	0.300					197.7	14.0	0.0	0.0	7.3	0.1	7.7	6.9	83.8	0.0	83.8	83.8	14.300	0.0000	14.400	14.300	3.383	0.645	6.400	1.100	3.433	0.676	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 16:00	3.433	0.738	7.200	1.100	3.233	0.787	6.300	0.300	2.717	0.725	5.600	0.300					203.6	14.2	0.0	0.0	7.4	0.1	7.7	7.2	83.8	0.0	83.9	83.8	14.300	0.0000	14.400	14.300	2.917	0.654	4.800	0.300	2.983	0.635	4.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 17:00	2.950	0.681	5.600	1.100	2.883	0.688	5.600	0.300	2.583	0.683	4.800	0.300					201.0	10.5	0.0	0.0	7.5	0.1	7.7	7.4	83.8	0.0	83.9	83.8	14.267	0.0000	14.300	14.200	2.950	0.681	5.600	1.100	3.050	0.708	5.600	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-03 18:00	2.550	0.492	4.100	0.300	2.417	0.492	4.100	0.300	2.117	0.545	4.100	0.300					208.1	9.8	0.0	0.0	7.4	0.1	7.7	7.4	83.8	0.0	83.9	83.8	14.100	0.0000	14.300	14.000	2.650	0.570	4.100	0.300	2.567	0.548	4.800	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 19:00	4.967	1.075	10.900	2.500	4.967	1.054	10.900	2.500	4.650	1.014	10.000	1.800					254.5	10.0	0.0	0.0	7.4	0.1	7.9	7.2	83.8	0.0	83.9	83.8	13.850	0.0000	14.000	13.800	4.900	0.943	10.000	2.600	4.533	0.995	9.200	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-03 20:00	5.683	0.488	7.200	3.300	5.650	0.469	7.200	4.100	5.333	0.480	7.200	3.300					223.9	4.8	0.0	0.0	7.6	0.1	7.9	7.4	83.9	0.0	83.9	83.8	13.667	0.0000	13.800	13.600	5.433	0.453	7.200	4.100	5.367	0.485	7.200	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 21:00	8.117	0.746	14.000	5.600	7.933	0.762	14.000	5.600	7.083	0.823	12.900	4.100					259.8	6.1	0.0	0.0	8.6	0.2	9.7	7.4	83.9	0.0	83.9	83.8	13.533	0.0000	13.600	13.500	6.883	0.825	12.400	3.400	6.317	0.786	10.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-03 22:00	13.050	1.259	16.600	7.800	12.800	1.310	16.600	7.800	12.233	1.401	16.600	7.200					298.1	9.2	0.0	0.0	8.1	0.2	9.7	7.2	84.0	0.0	84.0	83.9	13.483	0.0000	13.500	13.400	11.900	1.408	16.000	6.400	11.167	1.584	16.600	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-03 23:00	13.067	1.054	16.600	8.500	12.833	1.120	16.600	7.800	12.100	1.367	16.600	7.200					297.5	9.2	0.0	0.0	6.6	0.1	7.2	6.1	83.9	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	11.467	1.408	16.000	5.600	10.633	1.497	15.300	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 00:00	14.083	1.299	18.100	9.200	13.783	1.301	18.100	8.500	12.883	1.395	17.300	8.500					285.7	7.8	0.0	0.0	6.3	0.1	6.4	6.1	83.9	0.0	84.0	83.8	13.400	0.0000	13.400	13.400	12.217	1.446	17.400	7.200	11.533	1.480	18.100	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-04 01:00	10.433	1.921	16.600	3.300	10.183	1.901	16.600	3.300	9.517	1.796	16.600	4.100					275.9	9.9	0.0	0.0	5.8	0.1	6.4	5.4	83.9	0.0	84.0	83.8	13.400	0.0000	13.400	13.400	9.250	1.700	16.000	3.400	8.933	1.642	15.300	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-04 02:00	8.783	1.381	14.000	4.100	8.583	1.393	14.000	3.300	8.083	1.392	12.900	3.300					273.3	10.1	0.0	0.0	5.4	0.1	5.6	5.1	83.9	0.0	84.0	83.8	13.400	0.0000	13.400	13.400	7.800	1.384	12.400	2.600	7.500	1.238	12.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-04 03:00	8.483	1.071	11.900	4.800	8.317	1.089	12.400	4.800	7.800	1.157	12.300	4.100					270.1	10.1	0.0	0.0	5.1	0.1	5.4	4.7	83.9	0.0	83.9	83.9	13.400	0.0000	13.400	13.400	7.500	1.248	12.400	3.400	7.383	1.258	12.400	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-04 04:00	8.317	1.063	12.900	4.100	8.183	1.076	12.400	4.100	7.783	1.091	14.000	4.100					274.9	8.7	0.0	0.0	4.8	0.1	5.1	4.4	83.9	0.0	83.9	83.8	13.400	0.0000	13.400	13.400	7.633	1.098	12.900	4.100	7.417	1.098	12.900	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-04 05:00	7.417	0.707	10.000	4.100	7.333	0.746	10.900	4.800	6.717	0.821	10.900	4.100					265.5	7.9	0.0	0.0	4.3	0.1	4.7	3.9	83.9	0.0	83.9	83.8	13.300	0.0000	13.400	13.400	6.433	0.885	10.000	3.400	6.300	0.939	10.000	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-04 06:00	5.983	0.676	7.800	3.300	5.817	0.671	7.800	2.500	5.283	0.786	7.800	1.800					267.5	8.7	0.0	0.0	3.9	0.1	4.2	3.7	83.9	0.0	84.0	83.8	13.333	0.0408	13.600	13.300	5.117	0.804	7.800	1.800	5.050	0.770	7.200	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 07:00	5.567	0.864	7.800	2.500	5.450	0.905	8.500	2.500	5.000	0.895	7.800	2.600					269.1	11.8	0.0	0.0	4.1	0.1	4.4	3.9	84.0	0.0	84.0	83.9	14.250	0.0913	14.400	13.500	5.050	0.897	7.800	1.800	5.200	0.906	7.800	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-04 08:00	6.100	1.079	10.900	3.300	6.050	1.017	10.000	3.300	5.933	0.992	9.200	3.300					270.4	12.0	0.0	0.0	4.6	0.1	5.4	4.4	84.0	0.0	84.1	84.0	14.400	0.0000	14.400	14.400	6.133	1.010	10.000	3.400	6.233	1.026	10.000	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-04 09:00	5.683	1.120	9.200	0.300	5.650	1.112	10.000	0.300	5.450	1.158	9.200	0.300					250.8	15.1	0.0	0.0	5.8	0.2	7.4	4.7	84.1	0.0	84.1	84.0	14.333	0.0408	14.400	14.200	5.650	1.206	9.200	1.800	5.667	1.175	10.000	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 10:00	4.783	1.235	8.500	0.300	4.767	1.165	8.500	0.300	4.600	1.103	8.500	1.100					241.0	25.5	0.0	0.0	7.3	0.2	7.9	6.4	84.1	0.0	84.1	84.0	14.300	0.0000	14.300	14.300	4.733	1.157	8.500	0.300	4.783	1.131	8.500	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-04 11:00	4.800	1.368	8.500	0.300	4.750	1.457	9.200	0.300	4.600	1.485	8.500	0.300					271.9	39.2	0.0	0.0	8.7	0.3	10.2	7.9	84.1	0.0	84.1	84.0	14.300	0.0000	14.300	14.200	4.617	1.574	9.200	0.300	4.467	1.608	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-04 12:00	5.350	1.272	10.900	0.300	5.300	1.288	10.900	0.300	5.100	1.255	10.000	0.300					252.1	22.9	0.0	0.0	9.8	0.3	11.0	8.9	84.0	0.0	84.0	83.9	14.233	0.0000	14.200	14.200	5.200	1.387	10.000	0.300	5.267	1.526	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-04 13:00	6.567	1.575	11.900	0.300	6.533	1.579	10.900	0.300	6.367	1.649	14.000	0.300					234.4	21.6	0.0	0.0	10.8	0.3	11.6	10.0	84.0	0.0	84.0	83.9	14.200	0.0000	14.200	14.200	6.467	1.699	12.900	0.300	6.483	1.763	12.900	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 14:00	6.533	1.298	10.900	1.100	6.550	1.274	10.900	1.800	6.500	1.352	11.800	1.100					221.0	18.1	0.0	0.0	11.5	0.2	12.9	11.0	83.9	0.0	84.0	83.9	14.200	0.0000	14.200	14.200	6.767	1.404	11.900	1.100	6.783	1.453	11.900	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-04 15:00	7.083	1.380	11.900	2.500	7.083	1.438	11.900	2.500	7.100	1.513	12.900	1.800					207.7	14.6	0.0	0.0	12.2	0.2	12.9	11.8	83.8	0.0	83.9	83.8	14.200	0.0000	14.200	14.200	7.333	1.478	11.900	2.600	7.350	1.547	12.900	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-04 16:00	9.150	1.353	15.300	4.100	9.033	1.329	15.300	4.100	8.933	1.326	14.600	4.100					200.0	14.1	0.0	0.0	12.5	0.1	13.2	11.8	83.8	0.0	83.8	83.7	14.200	0.0000	14.200	14.200	9.217	1.383	15.300	4.100	9.200	1.558	15.300	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-04 17:00	10.483	1.519	15.300	4.800	10.350	1.597	15.300	4.100	9.800	1.589	14.600	4.800					219.6	15.0	0.0	0.0	12.3	0.1	12.4	12.1	83.7	0.0	83.8	83.7	14.200	0.0000	14.200	14.200	9.800	1.671	15.300	3.400	9.950	1.738	15.300	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 18:00	12.100	1.529	16.600	4.800	11.933	1.574	17.400	6.300	11.117	1.737	15.900	4.800					224.2	14.6	0.0	0.0	12.2	0.1	12.4	11.8	83.7	0.0	83.7	83.6	14.200	0.0000	14.200	14.200	11.033	1.826	16.700	4.800	10.983	1.888	17.400	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-04 19:00	11.517	1.332	15.300	4.800	11.300	1.404	15.900	5.600	10.583	1.443	14.600	4.800					241.7	11.8	0.0	0.0	11.7	0.1	12.1	11.3	83.7	0.0	83.8	83.6	14.000	0.0000	14.200	13.900	10.550	1.465	15.300	4.100	10.600	1.541	15.300	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 20:00	11.233	1.343	15.300	4.100	10.917	1.475	15.300	4.800	9.783	1.620	14.600	3.300					232.3	13.6	0.0	0.0	11.1	0.1	11.3	10.8	83.7	0.0	83.8	83.7	13.783	0.0000	13.900	13.700	9.550	1.618	15.300	4.100	9.700	1.539	15.300	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 21:00	11.017	0.884	15.300	4.800	10.767	1.056	15.300	5.600	9.650	1.295	15.200	4.100					220.2	12.6	0.0	0.0	10.8	0.1	11.0	10.5	83.8	0.0	83.8	83.7	13.617	0.0000	13.700	13.500	9.067	1.395	14.100	4.800	8.917	1.340	14.700	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-04 22:00	10.417	0.404	12.400	7.800	10.383	0.422	12.400	7.800	9.600	0.814	12.300	5.600					217.0	10.0	0.0	0.0	10.6	0.1	10.8	10.5	83.7	0.0	83.8	83.6	13.500	0.0000	13.500	13.400	9.033	1.039	11.900	3.400	8.467	1.137	12.400	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-04 23:00	10.417	0.440	12.400	8.500	10.350	0.440	11.900	7.800	9.717	0.548	11.800	5.600					215.1	8.4	0.0	0.0	10.6	0.1	10.8	10.2	83.6	0.0	83.7	83.5	13.400	0.0000	13.500	13.400	9.467	0.769	12.400	4.100	8.667	0.923	12.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 00:00	12.633	0.644	15.900	9.200	12.383	0.672	15.300	9.200	11.917	0.643	14.600	8.500					213.2	6.5	0.0	0.0	10.5	0.1	10.8	10.2	83.5	0.0	83.6	83.4	13.400	0.0000	13.400	13.400	11.783	0.756	15.300	7.200	11.000	0.953	15.300	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-05 01:00	15.033	0.865	18.900	8.500	14.683	0.996	18.100	6.300	13.383	1.332	16.600	7.200					214.2	11.1	0.0	0.0	10.6	0.1	11.0	10.2	83.4	0.0	83.5	83.3	13.400	0.0000	13.400	13.400	12.817	1.490	17.400	7.200	12.433	1.493	17.400	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-05 02:00	18.983	2.501	29.000	7.800	18.550	2.569	27.800	9.200	17.450	2.745	30.100	7.800					243.3	13.2	0.0	0.0	10.3	0.1	11.0	9.7	83.3	0.0	83.4	83.1	13.400	0.0000	13.400	13.400	17.367	2.751	29.000	7.800	17.450	2.725	27.800	7.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 03:00	18.683	2.145	25.500	10.900	18.417	2.173	25.500	10.900	17.983	2.292	25.400	9.200					279.4	8.5	0.0	0.0	6.9	0.3	9.7	5.9	83.5	0.0	83.5	83.4	13.400	0.0000	13.400	13.400	17.950	2.249	27.800	9.200	17.983	2.335	27.800	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-05 04:00	19.733	2.756	26.600	10.000	19.317	2.682	27.800	8.500	18.883	2.837	25.400	10.000					276.1	8.8	0.0	0.0	4.7	0.2	6.1	3.2	83.6	0.0	83.7	83.4	13.400	0.0000	13.400	13.400	18.817	2.758	25.500	9.200	18.933	2.702	29.000	10.000	0.0000	0.0000	0.0000	0.0000
2017-05-05 05:00	16.500	2.375	25.500	7.800	16.333	2.361	24.400	7.800	15.667	2.442	23.300	7.800					276.9	9.8	0.0	0.0	2.6	0.1	3.2	2.2	83.7	0.0	83.8	83.6	13.300	0.0000	13.400	13.300	15.533	2.409	23.400	7.800	15.550	2.503	24.400	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-05 06:00	17.883	2.074	25.500	7.800	17.667	2.091	24.400	7.200	17.150	2.122	25.400	6.300					286.1	9.9	0.0	0.0	1.7	0.1	2.2	1.5	83.8	0.0	84.0	83.7	13.517	0.1000	14.500	13.300	16.933	2.106	25.500	7.200	16.517	2.254	25.500	7.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 07:00	16.717	2.294	25.500	6.300	16.633	2.279	24.400	6.300	16.267	2.461	24.300	4.100					319.9	14.2	0.0	0.0	0.9	0.1	1.7	0.1	84.0	0.0	84.1	83.9	14.500	0.0000	14.500	14.400	15.833	2.522	25.500	4.100	14.700	2.529	23.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 08:00	13.383	1.982	23.400	6.300	13.450	1.949	23.400	6.300	13.317	2.247	24.300	4.800					315.3	15.9	0.0	0.0	0.4	0.2	1.3	0.1	84.0	0.0	84.0	84.0	14.500	0.0000	14.500	14.500	12.917	2.445	22.400	5.600	12.067	2.556	20.600	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 09:00	12.850	1.807	18.900	6.300	12.833	1.887	18.100	6.300	12.500	2.163	18.800	4.800					313.4	17.4	0.0	0.0	0.8	0.2	1.5	0.3	84.0	0.0	84.0	84.0	14.483	0.0408	14.500	14.200	12.117	2.126	18.100	4.800	11.367	2.139	18.100	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-05 10:00	13.417	1.857	19.700	5.600	13.350	1.906	20.600	5.600	13.167	2.041	20.500	5.600					321.3	19.3	0.0	0.0	1.3	0.2	2.5	0.6	84.0	0.0	84.0	83.9	14.500	0.0000	14.500	14.400	12.600	2.181	21.500	4.800	11.750	2.234	19.700	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 11:00	12.967	2.019	18.900	6.300	12.933	2.012	19.700	5.600	12.667	2.076	19.700	4.800					304.0	19.2	0.0	0.0	2.4	0.2	3.4	1.5	84.0	0.0	84.1	84.0	14.400	0.0000	14.500	14.400	12.150	2.092	18.100	5.600	11.567	2.132	18.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 12:00	11.267	1.816	18.900	3.300	11.233	1.848	19.700	3.300	10.900	1.907	17.300	4.100					295.4	20.0	0.0	0.0	3.7	0.3	4.9	2.7	84.0	0.0	84.1	84.0	14.400	0.0000	14.400	14.400	10.683	2.133	17.400	3.400	10.217	2.392	18.100	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-05 13:00	12.133	1.992	20.600	5.600	12.117	2.037	20.600	5.600	11.867	2.151	20.500	4.800					283.2	17.3	0.0	0.0	4.7	0.2	5.6	3.9	84.0	0.0	84.0	83.9	14.400	0.0000	14.400	14.400	11.883	2.246	22.400	4.100	11.650	2.395	21.500	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 14:00	13.000	1.974	19.700	5.600	13.017	1.957	20.600	5.600	12.883	1.955	19.700	5.600					279.6	15.2	0.0	0.0	6.0	0.2	7.2	5.4	83.9	0.0	84.0	83.8	14.400	0.0000	14.400	14.400	12.950	2.059	19.700	6.400	12.833	2.253	21.500	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 15:00	13.800	2.230	20.600	4.800	13.750	2.200	20.600	4.800	13.467	2.317	20.500	4.100					263.1	12.3	0.0	0.0	6.8	0.2	7.7	6.1	83.8	0.0	83.9	83.8	14.333	0.0000	14.400	14.300	13.733	2.375	20.600	4.100	14.000	2.576	22.400	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-05 16:00	14.067	2.090	19.700	7.200	14.050	2.124	19.700	7.800	13.767	2.146	20.500	6.300					273.2	12.5	0.0	0.0	7.6	0.2	8.2	7.2	83.9	0.0	83.9	83.8	14.300	0.0000	14.300	14.300	13.917	2.239	21.500	5.600	13.950	2.352	20.600	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-05 17:00	14.500	1.660	18.900	7.800	14.433	1.660	19.700	7.800	14.050	1.800	19.700	7.200					278.7	8.7	0.0	0.0	7.9	0.1	8.2	7.7	83.9	0.0	83.9	83.8	14.300	0.0000	14.300	14.300	14.083	1.870	23.400	6.400	14.150	1.984	20.600	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-05 18:00	13.300	1.719	18.100	6.300	13.200	1.784	18.100	6.300	12.733	1.865	18.100	6.300					280.0	7.9	0.0	0.0	7.7	0.1	8.2	7.4	83.9	0.0	84.0	83.8	14.300	0.0000	14.400	14.300	12.783	1.822	18.900	7.200	12.750	1.913	18.900	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-05 19:00	14.467	1.191	18.100	10.000	14.383	1.203	18.100	10.000	13.733	1.389	18.100	9.200					278.4	6.7	0.0	0.0	7.0	0.1	7.4	6.9	83.9	0.0	84.0	83.9	14.100	0.0000	14.300	14.000	13.467	1.443	17.400	7.800	13.400	1.455	18.900	7.800	0.0000	0.0000	0.0000	0.0000
2017-05-05 20:00	13.383	1.064	17.400	8.500	13.250	1.112	16.600	9.200	12.317	1.358	16.600	5.600					265.4	7.6	0.0	0.0	6.8	0.1	7.2	6.6	84.0	0.0	84.0	83.9	13.867	0.0000	14.000	13.800	11.933	1.375	16.700	6.400	11.750	1.366	16.600	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-05 21:00	12.083	0.906	15.300	7.200	11.967	0.925	15.300	7.200	11.150	1.058	15.200	6.300					251.4	6.7	0.0	0.0	6.7	0.1	7.2	6.1	84.1	0.0	84.1	84.0	13.683	0.0000	13.800	13.600	10.933	1.106	15.300	7.200	10.950	1.022	14.700	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-05 22:00	12.467	0.952	15.300	6.300	12.333	1.094	15.900	6.300	11.317	1.343	15.200	4.800					242.2	9.2	0.0	0.0	5.9	0.1	6.4	5.4	84.1	0.0	84.1	84.0	13.533	0.0000	13.600	13.500	11.050	1.383	15.300	5.600	11.133	1.308	16.000	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-05 23:00	13.717	1.506	18.100	6.300	13.267	1.652	19.700	7.200	11.967	1.755	17.300	5.600					228.3	13.4	0.0	0.0	5.5	0.1	5.6	5.4	84.0	0.0	84.1	83.9	13.417	0.0000	13.500	13.400	11.517	1.800	16.700	4.800	11.583	1.761	17.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-06 00:00	12.767	1.301	16.600	7.200	12.450	1.420	15.900	6.300	11.283	1.610	15.900	6.300					224.5	13.1	0.0	0.0	5.5	0.1	5.9	5.4	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	11.000	1.688	16.700	4.800	11.133	1.668	16.600	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-06 01:00	10.750	0.816	14.000	7.200	10.567	0.867	14.000	5.600	9.667	1.098	14.600	4.800					225.9	10.2	0.0	0.0	5.6	0.1	5.9	5.4	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	9.417	1.142	12.900	4.800	9.350	1.204	14.100	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-06 02:00	11.367	0.784	14.000	6.300	11.167	0.851	14.600	6.300	10.183	1.147	12.900	5.600					236.7	10.2	0.0	0.0	5.9	0.1	6.1	5.6	83.9	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	9.917	1.277	14.100	5.600	9.883	1.214	14.700	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-06 03:00	10.933	0.828	14.600	7.800	10.750	0.899	15.300	7.200	9.850	1.117	14.600	4.100					240.4	8.7	0.0	0.0	6.2	0.1	6.4	5.9	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	9.550	1.176	14.100	5.600	9.517	1.077	14.100	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-06 04:00	10.450	0.923	12.900	7.200	10.317	0.942	12.900	6.300	9.600	1.010	12.900	4.800					244.0	7.5	0.0	0.0	6.3	0.1	6.4	6.1	84.0	0.0	84.0	83.9	13.317	0.0000	13.400	13.300	9.583	1.025	12.400	5.600	9.633	1.002	12.900	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-06 05:00	11.867	0.822	14.600	8.500	11.700	0.857	14.600	7.800	10.833	0.943	14.000	7.800					245.1	6.6	0.0	0.0	6.4	0.1	6.6	6.1	84.0	0.0	84.0	83.9	13.300	0.0000	13.400	13.300	10.817	1.005	14.700	6.400	10.733	0.951	14.100	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-06 06:00	11.150	0.673	14.000	6.300	11.050	0.729	12.900	7.200	10.233	0.918	12.900	6.300					245.4	6.6	0.0	0.0	6.7	0.1	7.2	6.4	84.0	0.0	84.1	84.0	13.483	0.0577	14.000	13.300	10.300	0.996	12.900	5.600	10.283	1.062	14.100	6.400	0.0000	0.0000	0.0000	0.0000
